taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
hCoV-19/USA/TX-HMH-MCoV-27731/2021|EPI_ISL_1237513|2021-02-14|NorthAmerica,B.1.577,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.577(1/1)
hCoV-19/USA/AZ-ASPHL-2979/2020|EPI_ISL_933584|2020-12-02|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/TX-HMH-MCoV-28088/2021|EPI_ISL_1237870|2021-02-09|NorthAmerica,B.1,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1(1/1)
hCoV-19/USA/TX-HMH-MCoV-28185/2021|EPI_ISL_1237967|2021-02-09|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/TX-HMH-MCoV-28247/2021|EPI_ISL_1238029|2021-02-08|NorthAmerica,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.7(1/1)
hCoV-19/USA/TX-HMH-MCoV-28125/2021|EPI_ISL_1237907|2021-02-09|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/TX-HMH-MCoV-28094/2021|EPI_ISL_1237876|2021-02-09|NorthAmerica,B.1.234,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.234(1/1)
hCoV-19/USA/WA-CDC-4139007-001/2021|EPI_ISL_2545673|2021-01-06|NorthAmerica,B.1.234,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.234(1/1)
hCoV-19/USA/IL-RIPHL_10431_Y/2020|EPI_ISL_6604223|2020-12-15|NorthAmerica,B.1.576,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.576(1/1)
hCoV-19/USA/IL-RIPHL_10433_Y/2020|EPI_ISL_6604224|2020-12-17|NorthAmerica,B.1.509,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.509(1/1)
hCoV-19/USA/AZ-ASU69793/2021|EPI_ISL_12657832|2021-01-17|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/IL-RIPHL_10445_Y/2020|EPI_ISL_6604338|2020-12-29|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MA-UMASSMED-P002D09/2020|EPI_ISL_3410363|2020-12-30|NorthAmerica,B.1.588,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.588(1/1)
hCoV-19/USA/PA-MGEL-01148/2020|EPI_ISL_853340|2020-12-02|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/NY-Wadsworth-21004272-01/2020|EPI_ISL_853696|2020-12-31|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/PA-MGEL-01285/2020|EPI_ISL_853369|2020-12-21|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/PA-MGEL-01270/2020|EPI_ISL_853356|2020-12-20|NorthAmerica,B.1,0.3333333333333333,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/PA-MGEL-01273/2020|EPI_ISL_853359|2020-12-26|NorthAmerica,B.1.311,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MA-QDX-3013/2021|EPI_ISL_854930|2021-01-07|NorthAmerica,B.1.375,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/NY-Wadsworth-21006029-01/2021|EPI_ISL_854448|2021-01-06|NorthAmerica,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CA-QDX-3106/2021|EPI_ISL_855021|2021-01-06|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CA-QDX-2910/2021|EPI_ISL_854812|2021-01-08|NorthAmerica,B.1.427,0.0,,Epsilon (B.1.427-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MA-QDX-2966/2021|EPI_ISL_854906|2021-01-06|NorthAmerica,P.2,0.0,,Zeta (P.2-like),0.86,0.14,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CT-QDX-2946/2021|EPI_ISL_854848|2021-01-06|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MA-QDX-3090/2021|EPI_ISL_855098|2021-01-05|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MA-UMASSMED-P004B11/2020|EPI_ISL_3410473|2020-12-22|NorthAmerica,B.1,0.25,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1(3/4) B.1.616(1/4)
hCoV-19/USA/MA-UMASSMED-P004F01/2020|EPI_ISL_3410504|2020-12-28|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/MA-UMASSMED-P010G05/2021|EPI_ISL_3410814|2021-02-06|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/DC-CDC-LC0006504/2021|EPI_ISL_1021740|2021-01-18|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/NC-UNC-0109/2021|EPI_ISL_1137509|2021-02-08|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MN-MDH-2883/2021|EPI_ISL_1132751|2021-01-28|NorthAmerica,B.1.243,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.243(1/1)
hCoV-19/Switzerland/ZH-ETHZ-551254/2020|EPI_ISL_1599105|2020-12-12|Europe,B.1.1.39,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/AZ-ASU59744/2020|EPI_ISL_11901926|2020-12-19|NorthAmerica,B.1.577,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.577(1/1)
hCoV-19/USA/CA-CDPH-2000005338/2020|EPI_ISL_2968829|2020-12-10|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/CA-CDPH-2000005476/2020|EPI_ISL_2968953|2020-12-09|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/CA-CDPH-2000018067/2021|EPI_ISL_2969042|2021-01-07|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/NY-Wadsworth-21014027-01/2020|EPI_ISL_1227243|2020-12-28|NorthAmerica,B.1.349,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/NY-Wadsworth-21019263-01/2021|EPI_ISL_1226543|2021-01-10|NorthAmerica,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/NY-Wadsworth-21011768-01/2021|EPI_ISL_1227626|2021-01-15|NorthAmerica,B.1.427,0.0,,Epsilon (B.1.427-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.427(1/1)
hCoV-19/USA/NY-Wadsworth-21010702-01/2021|EPI_ISL_1227476|2021-01-12|NorthAmerica,B.1.1.434,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.434(1/1)
hCoV-19/USA/NY-Wadsworth-21012378-01/2021|EPI_ISL_1227273|2021-01-18|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(2/2)
hCoV-19/USA/WY-WPHL-20171081/2020|EPI_ISL_832055|2020-12-28|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/NY-Wadsworth-21020615-01/2021|EPI_ISL_1227400|2021-02-03|NorthAmerica,B.1.1.28,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.28(1/1)
hCoV-19/USA/NY-Wadsworth-21017678-01/2020|EPI_ISL_1228322|2020-12-29|NorthAmerica,B.1.1.519,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/NY-Wadsworth-21015386-01/2021|EPI_ISL_1228420|2021-01-27|NorthAmerica,B.1.1.486,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/NY-Wadsworth-21020828-01/2021|EPI_ISL_1228426|2021-02-08|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/NY-Wadsworth-21013527-01/2021|EPI_ISL_1228411|2021-01-21|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/OR-OSPHL00150/2021|EPI_ISL_1531542|2021-01-08|NorthAmerica,B.1.111,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.111(1/1)
hCoV-19/USA/CA-CZB-28698/2021|EPI_ISL_1529198|2021-02-09|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/TX-HMH-MCoV-33461/2020|EPI_ISL_2200768|2020-12-13|NorthAmerica,B.1.1.222,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.1.222(1/1)
hCoV-19/USA/TX-HMH-MCoV-33431/2020|EPI_ISL_2200737|2020-12-10|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/TX-HMH-MCoV-33423/2020|EPI_ISL_2200728|2020-12-10|NorthAmerica,B.1.409,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.409(1/1)
hCoV-19/USA/TX-HMH-MCoV-34002/2020|EPI_ISL_2202315|2020-12-21|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/UT-UPHL-2104937936/2021|EPI_ISL_2201696|2021-01-14|NorthAmerica,B.1.234,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.234(1/1)
hCoV-19/USA/TX-HMH-MCoV-38273/2020|EPI_ISL_2205594|2020-12-09|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/NE-TESTNE_ABYBLRS/2020|EPI_ISL_12372975|2020-12-19|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/NE-TESTNE_A1KCAXF/2020|EPI_ISL_12372994|2020-12-19|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/TX-HMH-MCoV-36412/2020|EPI_ISL_2206420|2020-12-17|NorthAmerica,B.1.243,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.243(1/1)
hCoV-19/USA/TX-HMH-MCoV-36719/2020|EPI_ISL_2207502|2020-12-06|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/TX-HMH-MCoV-36985/2020|EPI_ISL_2208419|2020-12-07|NorthAmerica,B.1.582,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.582(1/1)
hCoV-19/USA/TX-HMH-MCoV-37390/2020|EPI_ISL_2209102|2020-12-04|NorthAmerica,B.1.243,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/TX-HMH-MCoV-37715/2020|EPI_ISL_2211130|2020-12-03|NorthAmerica,B.1.243,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.243(1/1)
hCoV-19/USA/PA-MGEL-01780/2020|EPI_ISL_1732381|2020-12-07|NorthAmerica,B.1.234,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.234(1/1)
hCoV-19/USA/PA-MGEL-01783/2020|EPI_ISL_1732384|2020-12-11|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/PA-MGEL-01719/2021|EPI_ISL_1732368|2021-01-25|NorthAmerica,B.1.375,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.375(1/1)
hCoV-19/USA/CA-CDC-QDX22440849/2021|EPI_ISL_4985690|2021-02-22|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(2/2)
hCoV-19/USA/NC-UNC-LCCC0434/2021|EPI_ISL_1443324|2021-01-22|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/NY-PRL-2021_02_12_02C02/2021|EPI_ISL_1041423|2021-02-09|NorthAmerica,B.1.243,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.243(1/1)
hCoV-19/USA/CA-CDPH-2000016876/2021|EPI_ISL_2797423|2021-01-04|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CA-CDPH-2000016890/2021|EPI_ISL_2797429|2021-01-04|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/CA-CDPH-2000034683/2021|EPI_ISL_2797893|2021-02-03|NorthAmerica,B.1.429,0.0,,Epsilon (B.1.429-like),1.0,0.0,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.429(1/1)
hCoV-19/USA/NY-CDC-STM-000005355/2021|EPI_ISL_967085|2021-01-23|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/NC-CDC-STM-000002913/2021|EPI_ISL_967381|2021-01-16|NorthAmerica,B.1.427,0.0,,Epsilon (B.1.427-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/OH-CDC-STM-000003632/2021|EPI_ISL_967512|2021-01-18|NorthAmerica,B.1.234,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MS-CDC-STM-000002964/2021|EPI_ISL_967396|2021-01-17|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MO-CDC-STM-000001649/2021|EPI_ISL_967307|2021-01-13|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/SC-CDC-STM-000005960/2021|EPI_ISL_966891|2021-01-28|NorthAmerica,B.1.429,0.0,,Epsilon (B.1.429-like),1.0,0.0,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/PA-CDC-STM-000005083/2021|EPI_ISL_967066|2021-01-24|NorthAmerica,B.1.409,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MA-CDC-STM-000001614/2021|EPI_ISL_967188|2021-01-11|NorthAmerica,B.1.375,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CT-CDC-STM-000002453/2021|EPI_ISL_967249|2021-01-12|NorthAmerica,B.1.1.518,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CA-CDC-STM-000005308/2021|EPI_ISL_967081|2021-01-23|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MS-CDC-STM-000002404/2021|EPI_ISL_967251|2021-01-12|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/MA-CDC-STM-000005316/2021|EPI_ISL_967133|2021-01-22|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/DE-CDC-STM-000005659/2021|EPI_ISL_967019|2021-01-26|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/VA-CDC-STM-000004362/2021|EPI_ISL_966704|2021-01-20|NorthAmerica,B.1.243,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/HI-CDC-STM-000005027/2021|EPI_ISL_967148|2021-01-22|NorthAmerica,B.1.609,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CT-CDC-STM-000005049/2021|EPI_ISL_967157|2021-01-22|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.03,Assigned from designation hash.
hCoV-19/USA/NY-CDC-STM-000005838/2021|EPI_ISL_966952|2021-01-27|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/Brazil/SE-FIOCRUZ-1879/2021|EPI_ISL_2660679|2021-01-08|SouthAmerica,P.2,0.0,,Zeta (P.2-like),0.86,0.14,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: P.2(1/1)
hCoV-19/Brazil/SE-FIOCRUZ-8461/2021|EPI_ISL_2660697|2021-01-06|SouthAmerica,P.2,0.0,,Zeta (P.2-like),0.86,0.14,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: P.2(1/1)
hCoV-19/Brazil/CE-FIOCRUZ-33681/2020|EPI_ISL_2661880|2020-11-23|SouthAmerica,P.2,0.0,,Zeta (P.2-like),0.86,0.14,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: P.2(1/1)
hCoV-19/USA/UT-UPHL-2104481354/2021|EPI_ISL_1700948|2021-01-23|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: B.1.2(1/1)
hCoV-19/USA/CA-CZB-30007/2020|EPI_ISL_1701629|2020-12-11|NorthAmerica,B.1.433,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.433(2/2)
hCoV-19/USA/CA-CDPH-2000019640/2021|EPI_ISL_3118998|2021-01-04|NorthAmerica,B.1.544,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.544(1/1)
hCoV-19/Brazil/AC-IEC1200-177787/2020|EPI_ISL_2248780|2020-12-15|SouthAmerica,P.2,0.0,,Zeta (P.2-like),0.86,0.14,scorpio call: Alt alleles 6; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-MCRI-100126/2021|EPI_ISL_13230852|2021-02-02|NorthAmerica,B.1.2,0.0,,,,,,PUSHER-v1.12,4.1.2,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: B.1.2(1/1)
hCoV-19/USA/OR-OHSU-7390/2020|EPI_ISL_905802|2020-12-08|NorthAmerica,B.1,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CA-LACPHL-AF00269/2021|EPI_ISL_905777|2021-01-18|NorthAmerica,B.1.429,0.0,,Epsilon (B.1.429-like),1.0,0.0,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CA-QDX-3667/2021|EPI_ISL_907005|2021-01-08|NorthAmerica,B.1.2,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/CA-QDX-3976/2021|EPI_ISL_906419|2021-01-08|NorthAmerica,B.1.1.519,0.0,,,,,,PANGO-v1.12,4.1.2,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
